origin,destination,delta_days,proba_open
AEROPORT ROISSY CDG 2 TGV,DOUAI,18,0.5331926730041948
AEROPORT ROISSY CDG 2 TGV,DOUAI,19,0.5293271883629922
AEROPORT ROISSY CDG 2 TGV,DOUAI,20,0.5189709264448213
AEROPORT ROISSY CDG 2 TGV,DOUAI,21,0.5262267696017167
AEROPORT ROISSY CDG 2 TGV,DOUAI,22,0.5307401001674713
AEROPORT ROISSY CDG 2 TGV,DOUAI,23,0.5161243556060638
AEROPORT ROISSY CDG 2 TGV,DOUAI,24,0.5410599095269245
AEROPORT ROISSY CDG 2 TGV,DOUAI,25,0.5391963769002903
AEROPORT ROISSY CDG 2 TGV,DOUAI,26,0.5355938677716358
AEROPORT ROISSY CDG 2 TGV,DOUAI,27,0.5040109862792619
AEROPORT ROISSY CDG 2 TGV,DOUAI,28,0.495989521537197
AEROPORT ROISSY CDG 2 TGV,DOUAI,29,0.4923162152048101
AEROPORT ROISSY CDG 2 TGV,DOUAI,30,0.14710092402814554
AEROPORT ROISSY CDG 2 TGV,LANDRY,0,0.004487179487179487
AEROPORT ROISSY CDG 2 TGV,LANDRY,1,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,2,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,3,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,4,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,5,3.935458480913026e-05
AEROPORT ROISSY CDG 2 TGV,LANDRY,6,0.0033656428295756355
AEROPORT ROISSY CDG 2 TGV,LANDRY,7,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,8,0.0033613445378151263
AEROPORT ROISSY CDG 2 TGV,LANDRY,9,0.0013787878787878789
AEROPORT ROISSY CDG 2 TGV,LANDRY,10,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,11,0.0010931662253178915
AEROPORT ROISSY CDG 2 TGV,LANDRY,12,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,13,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,14,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,15,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,16,0.0025185185185185185
AEROPORT ROISSY CDG 2 TGV,LANDRY,17,0.00016835016835016836
AEROPORT ROISSY CDG 2 TGV,LANDRY,18,0.00035496957403651115
AEROPORT ROISSY CDG 2 TGV,LANDRY,19,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,20,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,21,0.00031210986267166043
AEROPORT ROISSY CDG 2 TGV,LANDRY,22,0.0
AEROPORT ROISSY CDG 2 TGV,LANDRY,23,0.0021604938271604936
AEROPORT ROISSY CDG 2 TGV,LANDRY,24,0.0011784511784511786
AEROPORT ROISSY CDG 2 TGV,LANDRY,25,0.0008793384579548102
AEROPORT ROISSY CDG 2 TGV,LANDRY,26,0.0004412659768715764
AEROPORT ROISSY CDG 2 TGV,LANDRY,27,0.0002620545073375262
AEROPORT ROISSY CDG 2 TGV,LANDRY,28,0.0002620545073375262
AEROPORT ROISSY CDG 2 TGV,LANDRY,29,0.0017623515958699089
AEROPORT ROISSY CDG 2 TGV,LANDRY,30,0.0002620545073375262
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),0,0.34144152417798285
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),1,0.338212058625264
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),2,0.33320587938832086
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),3,0.33674431071467337
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),4,0.3375126598433652
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),5,0.33692218092664006
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),6,0.3345144503505707
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),7,0.31132191216053057
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),8,0.3134367846270653
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),9,0.31369133514805125
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),10,0.3189227203146123
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),11,0.31881238488309543
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),12,0.2370383233299847
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),13,0.23728471952036626
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),14,0.24055256400930103
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),15,0.2491086645478902
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),16,0.2551783716122238
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),17,0.26365687575661173
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),18,0.26833141079410333
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),19,0.2663278093498589
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),20,0.267866461965387
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),21,0.2748683495334882
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),22,0.2815329228601182
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),23,0.2819110584634597
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),24,0.289452340949149
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),25,0.29485386831313776
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),26,0.2916158562723351
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),27,0.2922459350845101
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),28,0.29164806988577474
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),29,0.2967687576155909
AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),30,0.12220093605790457
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),0,0.13622720482453868
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),1,0.1309208384560729
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),2,0.11939725058950429
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),3,0.12058662522724463
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),4,0.10935014523595592
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),5,0.10452279905757075
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),6,0.10175830075805774
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),7,0.10745257858527263
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),8,0.1111382470112337
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),9,0.11099108919899173
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),10,0.11371082231604232
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),11,0.11217967027337816
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),12,0.04560719431300861
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),13,0.04591107979316689
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),14,0.05181310972256492
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),15,0.05266719876056695
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),16,0.0524675924935395
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),17,0.05478975317965465
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),18,0.05476074042215413
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),19,0.05667072546078532
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),20,0.06051034119298598
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),21,0.06512925738943115
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),22,0.06643345060339448
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),23,0.06763590262953652
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),24,0.06733915984274204
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),25,0.06682420314272898
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),26,0.06696325889260654
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),27,0.06879146245524566
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),28,0.07413776586004427
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),29,0.0775635220301097
AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),30,0.03762287183315177
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,0,0.3417108780684362
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,1,0.310278878765631
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,2,0.3398418527527136
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,3,0.34212030913079544
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,4,0.3120812856192726
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,5,0.3096891262221599
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,6,0.3773464000009752
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,7,0.3910687646857924
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,8,0.4563022831784606
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,9,0.43390554895916855
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,10,0.47822989435115065
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,11,0.47764236283930933
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,12,0.20056337934984603
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,13,0.1915938770603577
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,14,0.10966183381685284
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,15,0.11268367684676084
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,16,0.1037210406362659
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,17,0.11230647770690554
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,18,0.11127643659591167
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,19,0.11767414609909842
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,20,0.1060265495741896
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,21,0.1194621119646505
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,22,0.11218385851392869
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,23,0.12090284785824719
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,24,0.1645565840637266
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,25,0.17314035129245187
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,26,0.17805773566516417
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,27,0.16833430554938614
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,28,0.1202823959920702
AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,29,0.12192037740003343
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,0,0.05876525981258891
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,1,0.046831537852200913
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,2,0.0405029295716682
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,3,0.03970694912039906
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,4,0.03779291909177512
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,5,0.03806533219092481
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,6,0.037631204459009776
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,7,0.031099509810900188
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,8,0.03026282665140987
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,9,0.028007702373106052
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,10,0.028457585996952577
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,11,0.02637562431910934
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,12,0.010602555293467783
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,13,0.010371834293639437
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,14,0.010540157267154257
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,15,0.010744332928968453
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,16,0.010058220011160676
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,17,0.010560872230989404
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,18,0.010528187888971337
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,19,0.010146526971741263
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,20,0.01072871707388222
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,21,0.011011575154939626
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,22,0.010781247121927946
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,23,0.011162495547817272
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,24,0.011119721327078691
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,25,0.011721005382716039
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,26,0.01132175284147506
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,27,0.012012141807243325
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,28,0.012470365716693486
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,29,0.01276530680511334
AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,30,0.0072474229870018985
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,0,0.12670381869860892
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,1,0.1266624852714427
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,2,0.12384850047967233
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,3,0.13147692764551222
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,4,0.1316848238726288
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,5,0.13325140159067883
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,6,0.13775184788216008
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,7,0.14608556971945214
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,8,0.15494540922360556
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,9,0.15193886867677214
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,10,0.15483965881352799
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,11,0.1575325468779204
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,12,0.08470189792751211
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,13,0.08597450046019725
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,14,0.09283285750136383
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,15,0.0942764071260198
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,16,0.09517397420342556
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,17,0.10045960770468494
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,18,0.1005490252103817
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,19,0.10397165808838534
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,20,0.10892048402145879
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,21,0.11911609535167662
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,22,0.12188488304044934
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,23,0.12341573759959468
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,24,0.12520405386704794
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,25,0.12665366294278982
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,26,0.12721838647320174
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,27,0.13146017462857554
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,28,0.1410388300828788
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,29,0.1459331869289403
AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,30,0.0679348139104593
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,0,0.0484394495481804
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,1,0.04385143914344832
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,2,0.040214359260326585
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,3,0.041271595151489274
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,4,0.031117244153694386
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,5,0.02736677794065071
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,6,0.028481203271546383
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,7,0.029954606165732745
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,8,0.031931772113677745
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,9,0.033748413262482964
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,10,0.035545864472911054
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,11,0.03426589950764412
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,12,0.008627641346661547
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,13,0.010877222908606814
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,14,0.011606984237030795
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,15,0.011078863560793992
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,16,0.010898975992278865
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,17,0.012064624074847635
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,18,0.012078053332489142
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,19,0.013054326732713312
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,20,0.017485395096658193
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,21,0.017898071813266036
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,22,0.017863306093170144
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,23,0.017801942765489676
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,24,0.01744700207844395
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,25,0.018677624223138498
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,26,0.018779567655232015
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,27,0.019314375279417456
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,28,0.020147098154320038
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,29,0.02040757969327876
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,30,0.010551323417216709
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,0,0.01916556261872407
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,1,0.02061318028980617
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,2,0.0115631681120523
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,3,0.00858563092670749
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,4,0.006350234951076033
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,5,0.005862725751478424
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,6,0.006307738780920753
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,7,0.005965869605386792
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,8,0.006192453261419713
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,9,0.0065132764395503286
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,10,0.006530261613638743
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,11,0.007047353027512187
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,12,0.002426152597958823
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,13,0.0030087753302535354
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,14,0.002249615087161879
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,15,0.0021080475709092925
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,16,0.0020621745027681105
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,17,0.0022785598185070164
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,18,0.002307197387325828
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,19,0.0019641621765803634
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,20,0.002887790029205863
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,21,0.0024678623748858276
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,22,0.002309292126651667
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,23,0.0024941227086772415
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,24,0.0027250386165634244
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,25,0.0034217578593879134
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,26,0.003928751938817993
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,27,0.0038129625819437944
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,28,0.004030946235199554
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,29,0.003703136628310319
AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,30,0.001523463299199786
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,0,0.010369532428355957
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,1,0.006808278867102396
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,2,0.0009259259259259259
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,3,0.0009259259259259259
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,4,0.0004629629629629629
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,5,0.0005023175477720932
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,6,0.0033656428295756355
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,7,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,8,0.0033613445378151263
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,9,0.0013787878787878789
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,10,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,11,0.0011432162753679414
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,12,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,13,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,14,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,15,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,16,0.0025185185185185185
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,17,0.00016835016835016836
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,18,0.00035496957403651115
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,19,0.0
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,20,0.0011111111111111111
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,21,0.0015466777639062282
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,22,0.001587301587301587
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,23,0.0021604938271604936
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,24,0.0011784511784511786
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,25,0.0008793384579548102
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,26,0.0004412659768715764
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,27,0.0013731656184486375
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,28,0.001496622408572094
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,29,0.0017623515958699089
AEROPORT ROISSY CDG 2 TGV,MOUTIERS SALINS BRIDES LES BAINS,30,0.0002620545073375262
AEROPORT ROISSY CDG 2 TGV,NARBONNE,0,0.09676908689938359
AEROPORT ROISSY CDG 2 TGV,NARBONNE,1,0.09946658821183808
AEROPORT ROISSY CDG 2 TGV,NARBONNE,2,0.10288009563861895
AEROPORT ROISSY CDG 2 TGV,NARBONNE,3,0.08697792466863095
AEROPORT ROISSY CDG 2 TGV,NARBONNE,4,0.01429808527739715
AEROPORT ROISSY CDG 2 TGV,NARBONNE,5,0.013398706294119126
AEROPORT ROISSY CDG 2 TGV,NARBONNE,6,0.015334990437278772
AEROPORT ROISSY CDG 2 TGV,NARBONNE,7,0.015805786345157953
AEROPORT ROISSY CDG 2 TGV,NARBONNE,8,0.01622719768175786
AEROPORT ROISSY CDG 2 TGV,NARBONNE,9,0.011738997239112543
AEROPORT ROISSY CDG 2 TGV,NARBONNE,10,0.011849627932571358
AEROPORT ROISSY CDG 2 TGV,NARBONNE,11,0.008480204223637152
AEROPORT ROISSY CDG 2 TGV,NARBONNE,12,0.0016158952641150486
AEROPORT ROISSY CDG 2 TGV,NARBONNE,13,0.0014197499616445386
